review_priority,review_lane,group_key,candidate_rank,game_id,title,release_year,source_type,source_ref,has_stable_catalog_id,has_edition_keyword,platform_count,tag_count,alias_count,has_cover,proposed_action,recommended_action,winner_game_id,recommended_winner_game_id,review_instruction
30,manual_year_review,wormsarmageddon,2,steam_217200_worms_armageddon,Worms Armageddon,2013,finder,steam:217200,f,f,2,5,0,t,needs_review,needs_review,,rawg_worms_armageddon,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,xtypeplus,1,rawg_x_type_plus,X-Type Plus,2014,finder,rawg:336728,f,f,1,2,0,t,needs_review,needs_review,,rawg_x_type_plus,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,xtypeplus,2,wiki_xtype_plus,XType Plus,2015,finder,wikipedia:XType Plus,f,f,1,1,0,f,needs_review,needs_review,,rawg_x_type_plus,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,yakuza0,1,rawg_yakuza_0,Yakuza 0,2015,finder,rawg:492,f,f,10,14,0,t,needs_review,needs_review,,rawg_yakuza_0,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,yakuza0,2,steam_638970_yakuza_0,Yakuza 0,2018,finder,steam:638970,f,f,1,1,0,t,needs_review,needs_review,,rawg_yakuza_0,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,yarsrevenge,1,rawg_yar_s_revenge,Yar's Revenge,2011,finder,rawg:18293,f,f,1,5,0,t,needs_review,needs_review,,rawg_yar_s_revenge,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,yarsrevenge,2,rawg_yars_revenge,Yars' Revenge,1982,finder,rawg:52474,f,f,1,1,0,t,needs_review,needs_review,,rawg_yar_s_revenge,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,zodasrevengestartropicsii,1,rawg_zoda_s_revenge_startropics_ii,Zoda's Revenge: StarTropics II,2008,finder,rawg:24641,f,f,2,1,0,t,needs_review,needs_review,,rawg_zoda_s_revenge_startropics_ii,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,zodasrevengestartropicsii,2,rawg_zoda_s_revenge_star_tropics_ii,Zoda's Revenge: Star Tropics II,2016,finder,rawg:27764,f,f,1,0,0,t,needs_review,needs_review,,rawg_zoda_s_revenge_startropics_ii,"Different known release years. Compare title, edition, platforms, and source notes before merging."
40,review_stable_id_collision,donkeykongcountry2diddyskongquest,1,donkey_kong_country_2,Donkey Kong Country 2: Diddy's Kong Quest,0,catalog,"",t,f,2,6,0,t,keep,keep,,donkey_kong_country_2,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,donkeykongcountry2diddyskongquest,2,donkey_kong_country_2_diddy_s_kong_quest,Donkey Kong Country 2: Diddy's Kong Quest,0,finder,ggapp:EvWYy2,t,f,0,7,0,t,merge_into_winner,merge_into_winner,donkey_kong_country_2,donkey_kong_country_2,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,finalfantasyvii,1,final_fantasy_vii_original,Final Fantasy VII,0,catalog,"",t,f,5,5,0,t,keep,keep,,final_fantasy_vii_original,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,finalfantasyvii,2,final_fantasy_vii,FINAL FANTASY VII,0,finder,ggapp:RNCt8J,t,f,0,6,0,t,merge_into_winner,merge_into_winner,final_fantasy_vii_original,final_fantasy_vii_original,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,godofwar,1,catalog_god_of_war_1,God of War,2018,catalog,"",t,f,2,6,0,t,keep,keep,,catalog_god_of_war_1,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,godofwar,2,god_of_war,God of War,0,catalog,"",t,f,4,6,0,t,merge_into_winner,merge_into_winner,catalog_god_of_war_1,catalog_god_of_war_1,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,kingdomheartsiiiremind,1,kingdom_hearts_iii_re_mind,Kingdom Hearts III Re Mind,0,catalog,"",t,f,1,6,0,f,keep,keep,,kingdom_hearts_iii_re_mind,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,kingdomheartsiiiremind,2,kingdom_hearts_iii_remind,Kingdom Hearts III: ReMind,0,finder,ggapp:Upuue5,t,f,0,6,0,t,merge_into_winner,merge_into_winner,kingdom_hearts_iii_re_mind,kingdom_hearts_iii_re_mind,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,kirbytheamazingmirror,1,kirby_and_the_amazing_mirror,Kirby & The Amazing Mirror,0,catalog,"",t,f,1,6,0,t,keep,keep,,kirby_and_the_amazing_mirror,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,kirbytheamazingmirror,2,kirby_the_amazing_mirror,Kirby & The Amazing Mirror,0,finder,ggapp:P5VuJU,t,f,0,0,0,t,merge_into_winner,merge_into_winner,kirby_and_the_amazing_mirror,kirby_and_the_amazing_mirror,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,lanoire,1,la_noire,L.A. Noire,0,catalog,"",t,f,5,4,0,t,keep,keep,,la_noire,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,lanoire,2,l_a_noire,L.A. Noire,0,finder,ggapp:T3O8s6,t,f,0,0,0,t,merge_into_winner,merge_into_winner,la_noire,la_noire,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,luigismansion3,1,luigis_mansion_3,Luigi's Mansion 3,0,catalog,"",t,f,1,5,0,t,keep,keep,,luigis_mansion_3,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,luigismansion3,2,luigi_s_mansion_3,Luigi's Mansion 3,0,finder,ggapp:AyBL23,t,f,0,0,0,t,merge_into_winner,merge_into_winner,luigis_mansion_3,luigis_mansion_3,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,marvelsguardiansofthegalaxy,1,marvels_guardians_of_the_galaxy,Marvel's Guardians of the Galaxy,0,catalog,"",t,f,5,6,0,t,keep,keep,,marvels_guardians_of_the_galaxy,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,marvelsguardiansofthegalaxy,2,marvel_s_guardians_of_the_galaxy,Marvel's Guardians of the Galaxy,0,finder,ggapp:LlYFmU,t,f,0,0,0,t,merge_into_winner,merge_into_winner,marvels_guardians_of_the_galaxy,marvels_guardians_of_the_galaxy,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,marvelsspiderman,1,marvels_spider_man,Marvel's Spider-Man,0,catalog,"",t,f,3,6,0,t,keep,keep,,marvels_spider_man,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,marvelsspiderman,2,marvel_s_spider_man,Marvel's Spider-Man,0,finder,ggapp:WJW3It,t,f,0,0,0,t,merge_into_winner,merge_into_winner,marvels_spider_man,marvels_spider_man,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,marvelultimatealliance3theblackorder,1,marvel_ultimate_alliance_3,Marvel Ultimate Alliance 3: The Black Order,0,catalog,"",t,f,1,5,0,t,keep,keep,,marvel_ultimate_alliance_3,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,marvelultimatealliance3theblackorder,2,marvel_ultimate_alliance_3_the_black_order,Marvel Ultimate Alliance 3: The Black Order,0,finder,ggapp:dmTs7v,t,f,0,0,0,t,merge_into_winner,merge_into_winner,marvel_ultimate_alliance_3,marvel_ultimate_alliance_3,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,metalgearsolid3snakeeater,1,metal_gear_solid_3,Metal Gear Solid 3: Snake Eater,0,catalog,"",t,f,3,7,0,t,keep,keep,,metal_gear_solid_3,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,metalgearsolid3snakeeater,2,metal_gear_solid_3_snake_eater,Metal Gear Solid 3: Snake Eater,0,finder,ggapp:8Oi5Z1,t,f,0,6,0,t,merge_into_winner,merge_into_winner,metal_gear_solid_3,metal_gear_solid_3,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,metalgearsolid4gunsofthepatriots,1,metal_gear_solid_4,Metal Gear Solid 4: Guns of the Patriots,0,catalog,"",t,f,1,6,0,t,keep,keep,,metal_gear_solid_4,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,metalgearsolid4gunsofthepatriots,2,metal_gear_solid_4_guns_of_the_patriots,Metal Gear Solid 4: Guns of the Patriots,0,finder,ggapp:Plcu44,t,f,0,6,0,t,merge_into_winner,merge_into_winner,metal_gear_solid_4,metal_gear_solid_4,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,mirrorsedge,1,mirrors_edge,Mirror's Edge,0,catalog,"",t,f,2,5,0,t,keep,keep,,mirrors_edge,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,mirrorsedge,2,mirror_s_edge,Mirror's Edge™,0,finder,ggapp:1zorW0,t,f,0,5,0,t,merge_into_winner,merge_into_winner,mirrors_edge,mirrors_edge,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,mirrorsedge,3,steam_17410_mirror_s_edgetm,Mirror's Edge™,2009,finder,steam:17410,f,f,2,5,0,t,merge_into_winner,merge_into_winner,mirrors_edge,mirrors_edge,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,needforspeed,1,need_for_speedtm,Need for Speed™,0,catalog,"",t,f,1,4,0,t,keep,keep,,need_for_speedtm,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,needforspeed,2,need_for_speed,Need for Speed™,0,finder,ggapp:nVGGXk,t,f,0,0,0,t,merge_into_winner,merge_into_winner,need_for_speedtm,need_for_speedtm,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,needforspeedmostwanted,1,need_for_speed_most_wanted,Need for Speed: Most Wanted,0,catalog,"",t,f,3,4,0,t,keep,keep,,need_for_speed_most_wanted,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,needforspeedmostwanted,2,need_for_speedtm_most_wanted,Need for Speed™ Most Wanted,0,catalog,"",t,f,2,0,0,t,merge_into_winner,merge_into_winner,need_for_speed_most_wanted,need_for_speed_most_wanted,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,needforspeedpayback,1,need_for_speedtm_payback,Need for Speed™ Payback,0,catalog,"",t,f,3,4,0,t,keep,keep,,need_for_speedtm_payback,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,needforspeedpayback,2,need_for_speed_payback,Need for Speed™ Payback,0,finder,ggapp:KfYTDX,t,f,0,0,0,t,merge_into_winner,merge_into_winner,need_for_speedtm_payback,need_for_speedtm_payback,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,newpokmonsnap,1,new_pokemon_snap,New Pokémon Snap,0,catalog,"",t,f,1,4,0,t,keep,keep,,new_pokemon_snap,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,newpokmonsnap,2,new_pok_mon_snap,New Pokémon Snap,0,finder,ggapp:x23KB7,t,f,0,0,0,t,merge_into_winner,merge_into_winner,new_pokemon_snap,new_pokemon_snap,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,ratchetclankriftapart,1,ratchet_and_clank_rift_apart,Ratchet & Clank: Rift Apart,0,catalog,"",t,f,2,5,0,t,keep,keep,,ratchet_and_clank_rift_apart,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,ratchetclankriftapart,2,ratchet_clank_rift_apart,Ratchet & Clank: Rift Apart,0,finder,ggapp:1umARl,t,f,0,5,0,t,merge_into_winner,merge_into_winner,ratchet_and_clank_rift_apart,ratchet_and_clank_rift_apart,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,residentevil,1,catalog_resident_evil,Resident Evil,1996,catalog,"",t,f,1,5,0,t,keep,keep,,catalog_resident_evil,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,residentevil,2,resident_evil,Resident Evil,0,catalog,"",t,f,5,5,0,t,merge_into_winner,merge_into_winner,catalog_resident_evil,catalog_resident_evil,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,residentevil7biohazard,1,resident_evil_7,Resident Evil 7: Biohazard,0,catalog,"",t,f,5,6,0,t,keep,keep,,resident_evil_7,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,residentevil7biohazard,2,resident_evil_7_biohazard,Resident Evil 7 Biohazard,0,finder,ggapp:DF0PAZ,t,f,0,5,0,t,merge_into_winner,merge_into_winner,resident_evil_7,resident_evil_7,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,ridgeracer,1,ridge_racer_psp,Ridge Racer,0,catalog,"",t,f,3,4,0,t,keep,keep,,ridge_racer_psp,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,ridgeracer,2,ridge_racer,Ridge Racer,0,finder,ggapp:LRdO5D,t,f,0,0,0,t,merge_into_winner,merge_into_winner,ridge_racer_psp,ridge_racer_psp,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,senuassagahellbladeii,1,senuas_saga_hellblade_ii,Senua's Saga: Hellblade II,0,catalog,"",t,f,3,6,0,t,keep,keep,,senuas_saga_hellblade_ii,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,senuassagahellbladeii,2,senua_s_saga_hellblade_ii,Senua’s Saga: Hellblade II,0,finder,ggapp:y8PKZB,t,f,0,0,0,t,merge_into_winner,merge_into_winner,senuas_saga_hellblade_ii,senuas_saga_hellblade_ii,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,southparkthestickoftruth,1,south_parktm_the_stick_of_truthtm,South Park™: The Stick of Truth™,0,catalog,"",t,f,5,5,0,t,keep,keep,,south_parktm_the_stick_of_truthtm,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,southparkthestickoftruth,2,south_park_the_stick_of_truth,South Park™: The Stick of Truth™,0,finder,ggapp:wzU3RP,t,f,0,0,0,t,merge_into_winner,merge_into_winner,south_parktm_the_stick_of_truthtm,south_parktm_the_stick_of_truthtm,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,starwarsjedifallenorder,1,star_wars_jedi_fallen_ordertm,STAR WARS Jedi: Fallen Order™,0,catalog,"",t,f,4,8,0,t,keep,keep,,star_wars_jedi_fallen_ordertm,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,starwarsjedifallenorder,2,star_wars_jedi_fallen_order,STAR WARS Jedi: Fallen Order™,0,finder,ggapp:lA87v1,t,f,0,8,0,t,merge_into_winner,merge_into_winner,star_wars_jedi_fallen_ordertm,star_wars_jedi_fallen_ordertm,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,thelegendofzeldalinksawakening,1,the_legend_of_zelda_links_awakening,The Legend of Zelda: Link's Awakening,0,catalog,"",t,f,1,6,0,t,keep,keep,,the_legend_of_zelda_links_awakening,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,thelegendofzeldalinksawakening,2,the_legend_of_zelda_link_s_awakening,The Legend of Zelda: Link's Awakening,0,finder,ggapp:z4XEsQ,t,f,0,4,0,t,merge_into_winner,merge_into_winner,the_legend_of_zelda_links_awakening,the_legend_of_zelda_links_awakening,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,uncharted3drakesdeception,1,uncharted_3_drakes_deception,Uncharted 3: Drake's Deception,0,catalog,"",t,f,2,5,0,t,keep,keep,,uncharted_3_drakes_deception,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,uncharted3drakesdeception,2,uncharted_3_drake_s_deception,Uncharted 3: Drake's Deception,0,finder,ggapp:NLnmUG,t,f,0,6,0,t,merge_into_winner,merge_into_winner,uncharted_3_drakes_deception,uncharted_3_drakes_deception,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,uncharted4athiefsend,1,uncharted_4_a_thiefs_end,Uncharted 4: A Thief's End,0,catalog,"",t,f,3,4,0,t,keep,keep,,uncharted_4_a_thiefs_end,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,uncharted4athiefsend,2,uncharted_4_a_thief_s_end,Uncharted 4: A Thief's End,0,finder,ggapp:rfZNqB,t,f,0,6,0,t,merge_into_winner,merge_into_winner,uncharted_4_a_thiefs_end,uncharted_4_a_thiefs_end,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,uncharteddrakesfortune,1,uncharted_drakes_fortune,Uncharted: Drake's Fortune,0,catalog,"",t,f,2,5,0,t,keep,keep,,uncharted_drakes_fortune,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
40,review_stable_id_collision,uncharteddrakesfortune,2,uncharted_drake_s_fortune,Uncharted: Drake's Fortune,0,finder,ggapp:JYE2Te,t,f,0,6,0,t,merge_into_winner,merge_into_winner,uncharted_drakes_fortune,uncharted_drakes_fortune,At least one merge candidate has a stable-looking catalog ID. Confirm the winner before approving.
50,review_multi_candidate_merge,darksoulsiii,1,dark_souls_iii,DARK SOULS™ III,0,finder,ggapp:BO8fnJ,t,f,0,10,0,t,keep,keep,,dark_souls_iii,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,darksoulsiii,2,rawg_dark_souls_iii,Dark Souls III,2016,finder,rawg:2551,f,f,10,17,0,t,merge_into_winner,merge_into_winner,dark_souls_iii,dark_souls_iii,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,darksoulsiii,3,steam_374320_dark_soulstm_iii,DARK SOULS™ III,2016,finder,steam:374320,f,f,1,6,0,t,merge_into_winner,merge_into_winner,dark_souls_iii,dark_souls_iii,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,deadcells,1,dead_cells,Dead Cells,0,finder,ggapp:bE2WMi,t,f,0,5,0,t,keep,keep,,dead_cells,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,deadcells,2,rawg_dead_cells,Dead Cells,2018,finder,rawg:11726,f,f,14,15,0,t,merge_into_winner,merge_into_winner,dead_cells,dead_cells,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,deadcells,3,steam_588650_dead_cells,Dead Cells,2018,finder,steam:588650,f,f,1,5,0,t,merge_into_winner,merge_into_winner,dead_cells,dead_cells,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,devilmaycry5,1,devil_may_cry_5,Devil May Cry 5,0,finder,ggapp:Tz2ucl,t,f,0,4,0,t,keep,keep,,devil_may_cry_5,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,devilmaycry5,2,rawg_devil_may_cry_5,Devil May Cry 5,2019,finder,rawg:58755,f,f,10,8,0,t,merge_into_winner,merge_into_winner,devil_may_cry_5,devil_may_cry_5,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,devilmaycry5,3,steam_601150_devil_may_cry_5,Devil May Cry 5,2019,finder,steam:601150,f,f,1,1,0,t,merge_into_winner,merge_into_winner,devil_may_cry_5,devil_may_cry_5,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,doometernal,1,doom_eternal,DOOM Eternal,0,finder,ggapp:hO7CbH,t,f,0,9,0,t,keep,keep,,doom_eternal,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,doometernal,2,rawg_doom_eternal,DOOM Eternal,2020,finder,rawg:58777,f,f,11,14,0,t,merge_into_winner,merge_into_winner,doom_eternal,doom_eternal,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,doometernal,3,steam_782330_doom_eternal,DOOM Eternal,2020,finder,steam:782330,f,f,1,1,0,t,merge_into_winner,merge_into_winner,doom_eternal,doom_eternal,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,gears5,1,gears_5,Gears 5,0,finder,ggapp:gDJyOn,t,f,0,9,0,t,keep,keep,,gears_5,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,gears5,2,rawg_gears_5,Gears 5,2019,finder,rawg:326252,f,f,5,7,0,t,merge_into_winner,merge_into_winner,gears_5,gears_5,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,gears5,3,steam_1097840_gears_5,Gears 5,2019,finder,steam:1097840,f,f,1,1,0,t,merge_into_winner,merge_into_winner,gears_5,gears_5,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,metalgearsolidvthephantompain,1,metal_gear_solid_v_the_phantom_pain,METAL GEAR SOLID V: THE PHANTOM PAIN,0,finder,ggapp:yTlNfQ,t,f,0,6,0,t,keep,keep,,metal_gear_solid_v_the_phantom_pain,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,metalgearsolidvthephantompain,2,rawg_metal_gear_solid_v_the_phantom_pain,Metal Gear Solid V: The Phantom Pain,2015,finder,rawg:3192,f,f,3,18,0,t,merge_into_winner,merge_into_winner,metal_gear_solid_v_the_phantom_pain,metal_gear_solid_v_the_phantom_pain,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,metalgearsolidvthephantompain,3,steam_287700_metal_gear_solid_v_the_phantom_pain,METAL GEAR SOLID V: THE PHANTOM PAIN,2015,finder,steam:287700,f,f,1,5,0,t,merge_into_winner,merge_into_winner,metal_gear_solid_v_the_phantom_pain,metal_gear_solid_v_the_phantom_pain,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,nomanssky,1,no_man_s_sky,No Man's Sky,0,finder,ggapp:eNImCi,t,f,0,5,0,t,keep,keep,,no_man_s_sky,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,nomanssky,2,rawg_no_man_s_sky,No Man's Sky,2016,finder,rawg:2093,f,f,11,18,0,t,merge_into_winner,merge_into_winner,no_man_s_sky,no_man_s_sky,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,nomanssky,3,steam_275850_no_man_s_sky,No Man's Sky,2016,finder,steam:275850,f,f,1,4,0,t,merge_into_winner,merge_into_winner,no_man_s_sky,no_man_s_sky,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,stardewvalley,1,stardew_valley,Stardew Valley,0,finder,ggapp:Yjl0wb,t,f,0,6,0,t,keep,keep,,stardew_valley,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,stardewvalley,2,rawg_stardew_valley,Stardew Valley,2016,finder,rawg:654,f,f,16,17,0,t,merge_into_winner,merge_into_winner,stardew_valley,stardew_valley,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
50,review_multi_candidate_merge,stardewvalley,3,steam_413150_stardew_valley,Stardew Valley,2016,finder,steam:413150,f,f,3,4,0,t,merge_into_winner,merge_into_winner,stardew_valley,stardew_valley,More than two rows. Pick exactly one winner and confirm every other row is the same playable entry.
60,choose_canonical_id,deadbydaylight,1,rawg_dead_by_daylight,Dead by Daylight,2016,finder,rawg:9966,f,f,11,16,0,t,keep,keep,,rawg_dead_by_daylight,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,deadbydaylight,2,steam_381210_dead_by_daylight,Dead by Daylight,2016,finder,steam:381210,f,f,1,5,0,t,merge_into_winner,merge_into_winner,rawg_dead_by_daylight,rawg_dead_by_daylight,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,deblob2,1,rawg_de_blob_2,de Blob 2,2011,finder,rawg:4529,f,f,13,9,0,t,keep,keep,,rawg_de_blob_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,deblob2,2,rawg_deblob2,DeBlob2,2011,finder,rawg:26636,f,f,1,0,0,t,merge_into_winner,merge_into_winner,rawg_de_blob_2,rawg_de_blob_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,defendindepenguin,1,rawg_defendin_de_penguin,Defendin' De Penguin,2008,finder,rawg:25560,f,f,2,0,0,f,keep,keep,,rawg_defendin_de_penguin,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,defendindepenguin,2,wiki_defendin_depenguin,Defendin' DePenguin,2008,finder,wikipedia:Defendin' DePenguin,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_defendin_de_penguin,rawg_defendin_de_penguin,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,devicereign,1,rawg_devicereign,DeviceReign,1999,finder,rawg:966582,f,f,2,1,0,t,keep,keep,,rawg_devicereign,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,devicereign,2,wiki_device_reign,Device Reign,1999,finder,wikipedia:Device Reign,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_devicereign,rawg_devicereign,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,dishonored,1,rawg_dishonored,Dishonored,2012,finder,rawg:4248,f,f,2,17,0,t,keep,keep,,rawg_dishonored,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,dishonored,2,steam_205100_dishonored,Dishonored,2012,finder,steam:205100,f,f,1,5,0,t,merge_into_winner,merge_into_winner,rawg_dishonored,rawg_dishonored,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,dishonored2,1,rawg_dishonored_2,Dishonored 2,2016,finder,rawg:864,f,f,10,14,0,t,keep,keep,,rawg_dishonored_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,dishonored2,2,steam_403640_dishonored_2,Dishonored 2,2016,finder,steam:403640,f,f,1,5,0,t,merge_into_winner,merge_into_winner,rawg_dishonored_2,rawg_dishonored_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
